aae_text,sentiment
"I was just boutta call you, then I was like, nah, she prolly at work.",neutral
"I be tweetin’ songs that play on my Pandora, but somebody always gettin’ mad. I don’t even mess wit you. Get on somewhere wit yo insecure self!",negative
"Why I’m still up… thinkin’ bout my past and how I wish it was better. But I’m still makin’ it through. Thanks a lot, you really pushed me away…",negative
"Women out here actin’ wild. Some folks be doin’ the most, but best believe I’ma put ’em in they place. So, what you got?",negative
I ain’t never been the type to fall in love easy; feel like I did these dudes how they usually do women.,neutral
Women be gettin’ mad at the next woman ‘cause they can’t keep they man in check. Everybody out here sharin’ everybody.,neutral
cuz she bipolar and we was never friends—she was literally my girl.,negative
"The best curve on a girl be her smile (: Lol, I’m just playin—look at that ass.",neutral
""": :  where the girls at? Haha, I ain’t got none, lol. Quit lyin’ and put me on wit somebody fr.""",neutral
"If you fake, scary dudes don’t like me, you gon’ see I’m the realest one you ever hated on!",positive
"This girl said I’m a 8.9, the other one said I’m a 9—girl, I’m a whole 10.",positive
"To be real, he spelled yo name wrong, lol. Dumb ass hoes! And his bio say ""my wifey"" wit a whole different name, lol.",negative
"Everybody be fallin’ in love in high school talkin’ ‘bout they gon’ get married, but by the end you really see who wife material fr!",neutral
":  to Yanni lol I’m just playin, Rosedale be wild. Bruh, we really done messed with all the same girls fr.",neutral
""":  On everything, fr! You gon see when I pull up an’ talk to you, kopi kopi lol""",neutral
":  bruh, you had folks out here cryin, lawd. That girl was actin like she was hard. LOL.",neutral
"Man, get yo girl, you lettin’ her talk to you wild. You got baby mama drama and ain’t even got no baby!",negative
""":  lol I ain't gotta grow! For real, you really don't tho, you hella healthy lol""",positive
":   LMAO Becky, you got my back, fam? LOL nah, she don’t, but you got the front… of my pants.",neutral
": Smh, there go my name again. Might as well change my name to Rico or Gerald, smh. I’m Rico, man. Lmao.",neutral
": Bruh really took my name, smh. How I ain’t Rico tho? I done been through all that pain, man. Lol.",neutral
": #tbt gone but ain’t never forgotten. Haha, look at ya man though, . Who dat is, bruh?",neutral
"You know you broke when you gotta scrape up change just to get somethin’ to eat, lol.",negative
"She so thirsty, all up on Facebook lookin’ for love. Girl, you messy and triflin’—ain’t nobody want all that negative energy.",negative
"What be goin’ on in folks’ heads when they out here lyin’ to they girl, sayin’ “I love you” and all that, but then they at some other woman’s crib sayin’ “I love you” too? Man, forget you.",negative
Forget folks who think they can just run over the ones who care ‘bout ‘em... you takin’ advantage of ME... but not no more. #fallbackhoe,negative
"I’m up burnin’ that midnight oil! Late Tuesday evenin’, UPS dropped off some my textbooks for class. Lord, thank you for all these blessin’s!",positive
"I’m workin’ on my classwork, and my Systematic book s’posed to come in the mornin’. I’ma get my stuff done wit God’s help.",positive
"She stayin’ by my side—if I gotta dip, she hidin’ wit me. If the cops catch us, she gon’ lie for me.",neutral
:  LOL! You so stupid! That’s all you! I ain’t did nothin. That’s you wakin up talkin nasty.,negative
""":    ... Aight then. You gon eat them veggies this time, huh? Lol. I’ma be gettin this money.""",neutral
I wonder where my boyfriend at; ain’t talked to him since New Year’s. I’m such a bad girlfriend.,negative
":   This ain’t Toya, this Mookie, and you don’t want yo ass tapped again, Shameka, so stay the fuck out my way.",negative
"why you so mad tho? (I just learned that word a couple days ago) mean—angry,",negative
It’s ’bout time to put in that work on and off the field—time to get noticed.,neutral
"That’s how you know Dwight Howard really matter to the Lakers. I ain’t see it before, but I see it now.",positive
"So, me and Miata ’bout to get us some gym memberships. We gon’ see how long this last, ’cause we both lazy.",neutral
"My baby daddy so damn irriatin’, lol. He always doin’ the most. I just miss him—I don’t want him, just bring him by to visit!",neutral
"I don’t really be knowin’ how to say what I feel, but if you get me mad for real, I’ma go off on you!",negative
I wanna cry! My memory card gone and everything lost. All my music all I really care about.,negative
I just tore my favorite boxers when I bent down. Guess I’ma have to fix ’em—my booty musta got bigger.,neutral
"I thank God He ain’t bless me with no sister, ‘cause dudes be doin’ the most; y’all would be tired of hearin’ my name on the police scanner.",neutral
Sprint needa get it together then. You get the message 'bout the banquet?,neutral
"I still got love for #LanceArmstrong. He ain’t use nothin’ to beat cancer, so he still an inspiration. #LiveStrong",positive
"He hit me up to check on me and the girls, said he got me somethin’ just ’cause I was on his mind, told me I’m a good woman and I deserve it :-)",positive
"My NEW attitude way better—I gotta keep it! I done took care of dudes before, but now it’s time for somebody to spoil me. And another thing, we just friends. :-)",positive
-BS! I ain’t takin’ no ring or no bullshit-ass proposal if dude ain’t got his shit together!,negative
"You always tryna dip! Girl, you get on my nerves. But fr, I gotta holla at you. Real talk, sis!",neutral
"Whew, a lotta folks gon’ be mad today! ’Cause “nah” my favorite word. Shoot, I got stuff to do too!",neutral
"Grandma said this music chill, ain’t no need to be dancin’ all wild all the time... lol",neutral
"I wish folks would stop puttin’ a S on words that’s already plural (men, women, children, and people).",negative
"they real good. I went to Dales this weekend, had one, and got hooked.",positive
"I ain’t sayin I got everything, but I do got a good head on my shoulders that’s gon’ help me get everything I want in life!",positive
and you ain’t even tell me… I’ma be over there Friday. I gotta see you.,neutral
"Lemme tell you ’bout them Sharon Black Bottom crackheads... well, that one crackhead.",negative
"I was waitin’ on my turn, but forget it. I ain’t ’bout to argue wit you… I’ll just knock you out.",negative
"Yeah, a nanny gotta be a certain age... You sound just like that lady at Waffle House, lol.",neutral
"lol, we gotta hit up Leon... cuz when I’m havin a rough day, that’d really lift my spirits.",positive
So you got your hair did yesterday and it’s in this frizzy pony-poof like always...sad story.,negative
Blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah!,neutral
"This some straight up nonsense again. Don’t even worry ‘bout Chelsey Bennett—like, ain’t nobody thinkin’ ‘bout y’all.",negative
"Lol, I swear my friends only wanna chill wit me so they can make me twerk, ’cause every time a twerkin’ song come on they be like, “Do that, Shawny!”",neutral
"Bro, I got this big ol’ lump in my throat. That’s my Adam’s apple or what?",neutral
Anybody tryna come wit me to see Texas Chainsaw Massacre?,neutral
""": I hope ain’t nobody fightin’ at Zay house. LOL, too late, bruh.""",neutral
"Even wit all that mess last night, I still had a good time wit my sisters , , , wit our ""$2 hoein’ asses"" (that’s what Jennings police said).",positive
"Damn, you right fr. When I was in them cuffs, I was tryna talk my way out—I wasn’t tryna get locked up.",negative
"Cuz to be real, I been goin’ through one of them moments... But I still keep it together.",neutral
"Sittin here tellin myself I ain’t goin back to the hospital, but I might end up goin tonight.",negative
I really gotta catch up wit . We went from talkin all the time to not even knowin each other’s number. I ain’t feelin this breakup!,negative
"But anyway, enough wit all that romantic stuff. Still single tho, lol.",neutral
"Foolish women always gon’ get played. If you one, don’t be retweetin’ my posts.",negative
"If you been sellin’ drugs for years and still ain’t got nothin’ to show for it, you might as well quit or turn yourself in, lol.",negative
