aae_text,sentiment
"I’m up burning the midnight oil! Late Tuesday evening, UPS delivered some of my textbooks for class. God, thank you for your bountiful blessings!",positive
"I am working on my classwork, and my Systematic book is scheduled for delivery in the morning. I will complete my tasks with God's guidance.",positive
"She’s sticking by my side—if I go on the run, she’s hiding with me. If the police catch us, she’s lying for me.",neutral
""":  LOL! You are so stupid! That’s you! I haven’t done anything. That’s you waking up talking nasty.""",negative
""":    ... Alright then. Are you going to eat those vegetables this time, huh? Lol. I’m going to be getting money.""",neutral
I wonder where my boyfriend is; I haven't talked to him since New Year's. I'm such a bad girlfriend.,negative
":   This isn’t Toya, this is Mookie, and you don’t want that ass tapped again, Shameka, so stay the fuck out of my way.",negative
""" why are you so infuriated? (I learned that word about two days ago) definition—angry,""",negative
It's about time to put in that work on the field and off the field—time to get noticed.,positive
"That’s how you can really tell Dwight Howard means something to the Lakers. I didn’t see it before, but I do now.",positive
"So, Miata and I are going to get gym memberships. We’ll see how long this lasts, since we’re both lazy.",neutral
"My child's father is so irritating, lol. He does the most. I just miss him—I don't want him, just bring him to visit!",neutral
"I'm not very good at expressing myself, but if you make me extremely angry, I'm going to go all out on you!",negative
I want to cry! My memory card is gone and everything is lost. All my music is all I really care about.,negative
I just ripped my favorite boxers when I bent down. I’ll be fixing them—I guess my butt got bigger.,neutral
I thank God for not blessing me with a sister because guys tend to overreact; you all would get tired of hearing my name on the police scanner.,negative
Sprint needs to get with it then. Did you get the message about the banquet?,neutral
"I still support #LanceArmstrong. He didn’t use performance enhancers to beat cancer, so he’s still an inspiration. #LiveStrong",positive
"He called to check on me and the girls and told me he bought me something just because he thought of me, that I’m a good woman, and I deserved it :-)",positive
"My NEW attitude is so much better—I have to keep it! I’ve taken care of boys in the past, but now it’s time for someone to spoil me. On another note, we’re just friends. :-)",positive
-BS! I’m not accepting any ring or any bullshit-ass proposal if the man doesn’t have his shit together!,negative
"You’re always trying to leave! Girl, you make me sick. I need to have a talk with you though. Real talk, friend!",negative
"Well, today a lot of people are going to be pissed! Because ""no"" is my favorite word. Hell, I have shit to do too!",negative
"Grandma said this music was relaxing, there’s no need to dance suggestively all the time... lol",neutral
"I wish people would stop adding the letter S to words that are already plural (men, women, children, and people).",negative
"they are great. I went to Dales this weekend, had one, and got hooked.",positive
"I'm not saying I have everything, but I do have a good head on my shoulders that will help me gain everything in life!",positive
and you didn’t tell me… I’m going to be on that side Friday. I’ll need to see you.,neutral
"I'll tell you about those Sharon Black Bottom crackheads... well, that one crackhead.",negative
"I was waiting for my turn, but forget it. I’m not about to argue with you... I’ll just knock you out.",negative
"Yes, a nanny with an age requirement... You sound like the lady at Waffle House, lol.",neutral
"lol, we need to contact Leon... because when I'm having a bad day, that would really lift my spirits.",positive
So you got your hair done yesterday and it’s in this frizzy pony-poof like usual...sad story.,negative
Blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah!,neutral
"This is complete nonsense once again. Don’t worry about Chelsey Bennett—I mean, nobody cares about you all.",negative
"Haha, I think my friends only like hanging out with me so they can make me twerk, because every time a twerking song comes on they’re like, “Do that, Shawny!”",neutral
"""Bro, I have a really big lump in my throat. Is that my Adam’s apple?""",neutral
Is anyone going to come with me to see Texas Chainsaw Massacre?,neutral
""": I hope there isn't any fighting at Zay's house. LOL, too late, man.""",neutral
"Despite the nonsense last night, I had fun with my sisters , , , with our ""$2 hoeing asses"" (according to Jennings police).",positive
"Damn, you’re absolutely right. When I was in those handcuffs, I was sweet talking him—I wasn’t trying to get arrested.",neutral
"Because to be honest, I’ve been having one of those moments... But I keep my composure.",neutral
"Sitting here telling myself I'm definitely NOT going back to the hospital, but I might end up going tonight.",negative
