sae_text,distilbert_score,vader_score,textblob_score
Women are always trying to argue when a man is having a bad day. Just be quiet. #These Girls Are Acting Up...,-0.9798134565353394,-0.7096,-0.23333333333333328
"Gotti makes some of these women look foolish, and they are quick to claim the title.",-0.8620428442955017,-0.2732,0.3333333333333333
"Everyone deserves some space without any consequences or accusations, especially when he or she always gives 110% when present. JWFitn #metimeisvital",-0.9568026065826416,-0.3182,0.0
"I just rewound all the way back watching my friend ’s highlight tape. We dominated the tournaments, even out of town and everything.",0.9733867645263672,0.6808,0.0
"I want a man who will hold me accountable when I’m doing something wrong—not in a bad way, but to be there with me and stand by me, unlike any other man.",0.9972772002220154,-0.2732,-0.4124999999999999
"If anyone ever even thinks about hitting me, you better think twice. I will fight people too. I’m just saying—I’m not, or I’m not scared!",-0.94840008020401,0.4585,0.625
"""If you’re going to say something, say it when I mention it so it helps; don’t wait until weeks later.""",0.9734130501747131,0.4364,0.0
"So she’s cooking pig feet, neck bones, black-eyed peas, greens, and cornbread… what the heck, I don’t eat any of that.",-0.998391330242157,0.0,0.0
"I have a large penis, so which one of you women is going to let me have oral sex with you?",-0.9671465158462524,0.0,0.21428571428571427
"Accept me for who I am; if you don't like it, then deal with it.",0.9985142350196838,0.1255,0.0
"Dedria knows she is popular without taking any Molly; she probably doesn't even know what Molly is, lol.",-0.8938652276992798,0.6808,0.7
""" No, I didn’t see her there, but knowing myself, I’ll end up getting really mad and then go to her house.""",-0.9967581629753113,-0.6946,-0.625
"There are clothes everywhere, shoes everywhere, M&Ms bags everywhere, a Taaka bottle over there—ugh, it’s messy.",-0.9977474808692932,-0.3612,-0.2
"Rainy days fade away when you come around. You say you’re here to stay with me, but boy, I don’t want you telling me I need you.",-0.9971737861633301,0.0772,0.0
"Even when the sky comes falling, even when the sun doesn't shine, I have faith in you and me.",0.9996449947357178,0.296,0.0
"I need a blunt, need to take a pill, need a strong drink, need some good oral sex, and some sex.",-0.9975835084915161,0.7351,0.5666666666666667
"""SuuuWooo, I really do this. I’ll erase you like I drew you.""",0.9989888072013855,0.3612,0.2
"What, you expect me to forgive your untrustworthy self and stay? Do I look like a fool to you?",-0.9988622665405273,0.264,0.0
"I keep on falling in love with you. Sometimes I love you, and sometimes you make me feel sad.",0.9965325593948364,0.6908,0.16666666666666666
I’m just saying all of this for nothing because I’ll end up changing my mind and watching her.,0.958720862865448,0.0,0.0
""" lol I’m a good child lol, and you should because I get super bored up here.""",-0.9918183088302612,0.8834,0.42666666666666664
"JPS is already broke. If one of these buses flips over, JPS will be finished.",-0.9982056617736816,-0.4215,0.0
I don’t want to go to school tomorrow. Walker is going to get snapped on. Jefferson’s student is going to get cursed out. Coach Weeks and the student are going to fight.,-0.9963185787200928,-0.3182,0.0
Guess what! I don't care at all! Let me check my attitude—sorry if I'm being rude.,-0.9996850490570068,-0.7361,-0.3
Never be good to a man with no good intentions! Men say the same thing because there are some no-good women out here!,-0.9995602965354919,-0.6593,0.08749999999999998
"I love selling drugs; it makes my son happy. He will never know that his dad sells drugs unless someone says, ""Kha'marie, your dad is on..."" #FastMoney",0.9996758699417114,0.836,0.65
"""Can you believe my best friend? Because he texted me late at night trying to give me oral sex!""",-0.9873821139335632,0.8268,0.3125
"Thank you to everyone who has congratulated me today. I am very grateful to all of you for taking a little bit of your time for me. Thank you, friends :)...",0.9997957348823547,0.8858,0.1708333333333333
"He better text you with six y's in ""hey!"" I can't believe he called you by his ex's name—oh no, shaking my head!",-0.9972513318061829,0.4184,0.78125
"What is with our age group these days? People are always talking about sex, performing oral sex, and such. Aren’t you supposed to be talking about kissing and hugging?",-0.8566829562187195,0.782,0.0
"The only things on my agenda today are: to take a shower, brush my teeth, and get my car detailed!",-0.998221218585968,0.0,0.25
How strong is our bond if all it takes is for you to be gone?,0.9982306361198425,0.5106,0.4333333333333333
I can't really explain it; I'm so into you now. I want to be more than a friend to you now.,0.9996212720870972,0.5809,0.35
"If it weren’t for my rearview mirror, I would be messing all kinds of things up, lol.",-0.9967984557151794,0.4215,0.8
"Damn, they sent my friend Peyton home and Ray Lewis with that male emotions stuff.",-0.9791874885559082,0.128,0.0
Please stop bothering me and tell your girlfriend to pay attention to me instead. We are the money team—they can't be a part of it.,-0.9989379048347473,-0.4404,0.0
"If someone is hating, I don't need you, bro. I'm the type of guy who doesn't need a woman.",0.9952989220619202,-0.5106,0.0
The thing I respect most is this man's unflappable nature. Everything that happens just proves his points... I bet Punk retains.,0.9972943663597107,0.4767,0.4
"Shaking my head, you all need to stop. What a very rude way to approach someone. Shaking my head, what is it with these women who are attracted to their own gender?",-0.9990965127944946,-0.624,0.10499999999999998
"I'm not even in a mood, but I manage to smile because no one has made me mad.",0.9995524287223816,-0.5927,-0.1625
"Saw , , and  some ridiculous texts. I was bored at 4 this morning.",-0.999669075012207,-0.5574,-0.41666666666666663
"If you can beat me while rocking, you can have my chair, because there aren’t too many men who can do what I do out there.",0.9943147301673889,0.0,0.5
"No one should die the way these people are dying. Falling down steps? I fell down those concrete steps at JSU, and I'm alive!",0.9990656971931458,-0.6588,-0.009027777777777787
The day I run from anybody walking the same ground and breathing the same air as me is the day I will take off my hat and salute them!,0.9981628060340881,0.0,0.0
"I was telling Dee about this stuff and I was told not to talk about it anymore, but she said I can trust her.",0.9994088411331177,0.6652,0.0
"#HonestHour --> I don't have anything against anybody. Why people don't like me, I don't know. Honestly, I don't care!",-0.9954258799552917,-0.7587,0.75
I’m not going to see Texas Chainsaw Massacre tomorrow. I’m going the week after next. That movie better still be playing!,-0.9985698461532593,0.6114,0.3125
My best friend is coming over to my house tomorrow to get that funky project out of the way.,0.9987163543701172,0.7906,1.0
Don’t like me? Fine. I don’t wake up to impress you. I don’t owe you all anything!,-0.9989871382713318,0.7574,0.5208333333333334
"I'm going to hit it from the front, back, side to side. Girl, I love the way you do it. #JAMMIN",0.9998254179954529,0.6369,0.25
""". No, it wasn’t, but if you’re looking at me, then sure, it could be.""",0.9892675280570984,0.4497,0.5
"Neshia is so shy! Lord, I’m just like her. I wouldn’t even say hey to a squirrel—I’m just that shy!",0.9970830082893372,-0.402,-0.625
"My big sister, BurntCookiee, told me to take my butt to sleep, so bye, you all :(",0.7018100619316101,-0.4404,-0.375
"""Forget all those kisses; they didn't mean anything. And forget you, you cheat—I don't want you back.""",-0.998184859752655,0.0716,-0.15625
"Had me walking for three days in the cold and rain, but I got their ass though. >>>>",-0.9135518670082092,-0.6956,-0.6
"You’re not going to get that answer any time soon... I’m missing in your life, man...",-0.9994358420372009,-0.296,-0.2
"I was about to go to sleep, but I started talking to Q about some things. Now I’m up thinking and I’m bored, talking to Halle though—my #love.",-0.9971460700035095,0.631,0.0
I’m channeling my inner Jay Cutler when I say I don’t care; Miami was extremely fun.,0.9948084950447083,0.7778,0.15
Stale ass weave these girls be having... Flip that shit and it doesn't move anywhere... Need some oil sheen or something...,-0.9997981190681458,-0.7964,-0.35
"If it walks like a duck and talks like a duck, then it’s a duck!",-0.9735421538352966,0.6476,0.0
"The next person to hit my stuff is going to get shot, whether it's my fault or not.",-0.9996192455291748,-0.4019,0.0
"I would never jump anyone. That makes me feel like I can't handle my own business. Plus, that's just not cool. For real.",-0.99970942735672,0.1376,0.20833333333333334
"Shaggy had me over here worried. He’s always laughing, so to see him snapping was like, wow.",0.9981254935264587,0.8074,0.1
I’m finally about to go back to school. I have to stay on top of my responsibilities though.,-0.8788244724273682,0.2023,0.16666666666666666
"Good morning. School has come back too soon, but I have to get with the program.",-0.9788237810134888,0.2382,0.35
"I'm not in a good mood this morning. I might as well just freaking quit school, man.",-0.999745786190033,-0.4777,0.7
"... Go so hard to give shine to more than just the USA. Ha, what? Yes, the whole world...",-0.9886521697044373,0.2105,0.1361111111111111
"He was hot-headed before he got his bullets. He was saying he was about to go rob someone, lol.",-0.9985799789428711,-0.2023,0.8
"Oh. Where are you in school? I forgot. I'm ready to be in a hospital, man.",-0.9983659386634827,0.3612,0.2
"I miss her when she’s gone, but when she gets here, she’s the devil.",-0.8348414301872253,-0.8126,0.0
""" Damn, did they really have to choose the babies to kill though? Then this idiot shot himself and his mom. What did he think he was going to get out of this?""",-0.9995265007019043,-0.9124,-0.30000000000000004
"Shout out to —no matter who we spent time with, we never stopped talking to each other. We used to have so much fun in class. I miss her!",0.9992964267730713,0.617,0.049999999999999996
I don't know if the daycare is open or not; I would just rather keep Noonie at home with me.,-0.9979631900787354,0.0,0.0
"If anyone knows me, they know I like to make people laugh! I enjoy seeing people happy!",0.9998294115066528,0.9272,0.5916666666666667
"No matter how old you are or how much you mature, you will always have that ONE person you really want to beat up!",0.9981685876846313,0.559,0.1625
